Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
9001,Gullu's,1,New Delhi,"2, Main Road, Malka Ganj, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.207.839,286.770.968,"North Indian, Mughlai",550,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,69
8995,Manwhar,1,New Delhi,"5, Roop Nagar, Shakti Nagar Chowk, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",771.982.887,286.819.382,"South Indian, North Indian, Chinese",650,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,69
18489508,Midnight Hunger Hub,1,New Delhi,"Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",0,0,"North Indian, Fast Food, Italian, Asian",800,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,6
7689,Mini Shop,1,New Delhi,"1, UB, Opposite KM College, Bunglow Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.064.283,286.824.755,"Fast Food, Beverages",150,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,49
307959,Nine 75 Lounge & Bar,1,New Delhi,"B-49, Kamla Nagar Main Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",7.720.048,286.826.214,"Chinese, North Indian, Italian, Continental, Fast Food",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.2,Orange,Average,145
18222571,Pradhan Ji Multi Cuisine Restaurant,1,New Delhi,"32-UB, Lower Ground Floor, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.073.715,286.808.616,"North Indian, Chinese, Continental",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,41
310202,Punjabi Chaap Corner,1,New Delhi,"E-146, Near Incense Showroom, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.050.808,286.821.675,North Indian,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.9,Orange,Average,15
301470,Sagar Ratna,1,New Delhi,"115-A, Ground Floor, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",771.986.842,286.816.581,"South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,109
5433,Shiva Coffee & South Indian Fast Food,1,New Delhi,"1-D, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.199.757,286.823.852,South Indian,300,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,41
18349733,The Ice Cafe,1,New Delhi,"25-UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",7.720.695.868,286.815.983,"Cafe, Chinese, Continental, Italian, Desserts, Beverages",400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,28
18421019,Tikka Junction,1,New Delhi,"Shop G 2, Vardhaman City Centre, Near Shakti Nagar Underpass, Gulabi Bagh, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",771.890.553,286.780.077,"North Indian, Chinese",750,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,21
18317510,Trending Eats,1,New Delhi,"23,Sai Dhaam PG,Bungalow Road,Block UA,Jawahar Nagar, Near Hansraj college, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.084.945,286.798.964,"Italian, Fast Food",800,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,21
303104,Twenty Four Seven,1,New Delhi,"23, Opposite Hansraj Hostel, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.080.453,286.786.891,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,53
8991,Vikrant Cafe,1,New Delhi,"13-A, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",771.999.533,286.799.319,"South Indian, North Indian",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,145
6662,Vishal Restaurant,1,New Delhi,"5122, Building Harphool Singh, Clock Tower, Subzi Mandi, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.029.247,28.675.602,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,24
18365889,Badri Prasad Ramesh Kumar Caterers,1,New Delhi,"66-67/E, Near Chota Gali Chakkar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.034.689,286.826.461,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,12
18245268,Bistro,1,New Delhi,"Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.075.063,286.806.976,Beverages,150,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,55
309856,Chaudhary Sweets Corner,1,New Delhi,"10/18, Shakti Nagar, Near Roshanara Club, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",771.963.486,286.772.166,"Desserts, Beverages",300,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,36
309604,Chowringhee,1,New Delhi,"16 UB, Jawahar Nagar, Bungalow Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",7.720.744.444,2.868.100.278,"Fast Food, Beverages",250,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,108
18332062,Cones & Curries,1,New Delhi,"Shop 28, Jawahar Nagar, Opposite Hansraj Boys Hostel, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.208.375,28.680.111,Fast Food,250,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,151
6658,Darvesh Corner,1,New Delhi,"7673, Birla Lane, Clock Tower, Near Amba Cinema, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.201.128,286.787.442,North Indian,550,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,91
9644,Deez Biryani & Kebabs,1,New Delhi,"4/3, 1st Floor, Roop Nagar, Near Kamla Nagar Market, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.012.178,286.834.998,"Biryani, North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,393
18349974,Frozen Pan,1,New Delhi,"Shop PVT 3, Ground Floor, Block UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",7.720.738.649,286.809.212,"Ice Cream, Fast Food, Beverages",250,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,72
2267,Giani's,1,New Delhi,"28 UA, Main Bungalow Road, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.082.938,2.867.999,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,167
18377630,Havmor Ice Cream,1,New Delhi,"5885, 28-UA, Ground Floor, Jawajar Agar, Civil Lines Zone, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.083.148,28.679.521,Ice Cream,200,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,20
18289256,Keventers,1,New Delhi,"Shop 6030, 1 UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.062.459,286.826.835,Beverages,250,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,61
300849,Manohar Bikkaneri,1,New Delhi,"1512, Clock Tower, Near, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.027.451,286.763.014,"Mithai, Chinese, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,83
6675,Manohar Bikkaneri,1,New Delhi,"2, UA, Jawahar Nagar, Near Malkaganj Chowk, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.066.539,286.779.587,"Bakery, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,62
18430598,Nukkadwala,1,New Delhi,"27A, Block-UA, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.208.147,28.680.957,"Fast Food, Street Food",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,58
303082,Om Di Hatti,1,New Delhi,"14 A, Shakti Nagar Chowk, Main GT Karnal Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",771.987.024,286.812.887,"Street Food, North Indian",100,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,116
18445775,Orange Tree Cafe,1,New Delhi,"4/2, Ground Floor, Opposite Raymond Showroom, Roop Nagar, Near Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",0,0,"Continental, Chinese, North Indian",600,Indian Rupees(Rs.),Yes,No,No,No,2,3.5,Yellow,Good,21
309805,Rigo Noodles,1,New Delhi,"30, 4B, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",7.720.720.008,2.868.121.151,"Chinese, Thai",500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,133
302972,Sethi's The Cake Shop,1,New Delhi,"5332, New Chandrawal Road, Near Malka Ganj Chowk, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.206.069,286.778.732,"Bakery, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,150
7667,Shake Square,1,New Delhi,"12-UB, Bungalow Road Market, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.074.165,286.814.952,"Beverages, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,261
307327,Sharma Kachoriwala,1,New Delhi,"38/A, Satyawati Marg, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",771.992.414,286.822.359,Street Food,50,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,131
304461,Shawarma Wala,1,New Delhi,"33-34 UB, Bunglow Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.075.961,286.808.854,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,234
300854,Shree Rathnam,1,New Delhi,"3-F, Kamla Nagar Market, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.030.146,286.802.681,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,85
306402,Shri Bankey Bihari Brajwasi Rasgulle Wala,1,New Delhi,"D-128, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.006.788,286.812.987,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,36
18157402,Sid's Kitchen,1,New Delhi,"25-UB, Jawahar Nagar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",7.720.699.288,2.868.162.389,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,115
2272,Subway,1,New Delhi,"29, Near ICICI Bank, Jawahar Nagar, Malka Ganj Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.208.225,286.796.019,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,143
18261675,Sweet Life By Henna,1,New Delhi,"69-B, DDA Flat, Gulabi Bagh, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",771.934.017,286.709.291,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,47
18458347,The Midnight Heroes,1,New Delhi,"Kamla Nagar Market, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",7.720.392.846,2.868.086.237,"North Indian, Biryani, Chinese, Fast Food",950,Indian Rupees(Rs.),No,Yes,Yes,No,2,3.8,Yellow,Good,41
307415,Urban Hub,1,New Delhi,"1st Floor, 4/2, Opposite Raymond Showroom, Roop Nagar, Near Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.012.628,286.835.489,"Chinese, North Indian, Italian, Fast Food",1900,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,346
8985,Vaishno Chat Bhandar,1,New Delhi,"66-67/E, Near Chota Gali Chakkar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.033.739,286.825.417,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,223
6667,Ved Dhaba,1,New Delhi,"5307, Shree Ram Bhavan, Chandrawal Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.054.401,286.777.235,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,97
18294234,Veg Ex,1,New Delhi,"Bunglow Road,",Kamla Nagar,"Kamla Nagar, New Delhi",77.173.372,28.720.838,North Indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,24
18458013,Wokin Street,1,New Delhi,"28, UA, Jawahar Nagar, Opposite Hansraj College Gate 5, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.083.451,286.801.444,Chinese,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,25
18218265,Yadav Namkeens & Bakers,1,New Delhi,"1618, Kohlapur Road, Near Ghanta Ghar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.051.282,286.776.821,Bakery,100,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,15
18460325,Javed Chicken Corner,1,New Delhi,"Shop 9, Main Market, Opposite Wine Shop, Malka Ganj, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.079.014,286.766.471,Mughlai,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18458658,Kamal Chicken,1,New Delhi,"J-15, Partap Nagar, Near Pratap Nagar Metro Station, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.196.097,286.689.477,"Mughlai, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18458655,Singh Chinese Fast Food,1,New Delhi,"C Block, Main Road, Pratap Nagar, Near, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",771.991.559,286.675.893,Chinese,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
4227,Chill'm Bar & Cafe,1,New Delhi,"38, Bunglow Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",772.047.215,286.839.245,"North Indian, Italian, Chinese, Fast Food",600,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.2,Green,Very Good,300
18418240,Coffee & Cream,1,New Delhi,"Delhi University North Campus, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",0,0,"Beverages, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,4,Green,Very Good,108
5083,Chawla Di Hutti,1,New Delhi,"Opposite Auto Stand, Old Delhi Gurgaon Road, Near Kapashera, New Delhi",Kapashera,"Kapashera, New Delhi",7.707.889.594,2.851.647.834,North Indian,700,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,59
302254,Sher 'A' Punjab Bhojnalya,1,New Delhi,"Palam Gurgaon Road, Dundahera Border, Near Wine Shop, Kapashera, New Delhi",Kapashera,"Kapashera, New Delhi",770.784.756,285.161.533,North Indian,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,36
300973,Guru Rakha,1,New Delhi,"T-41-42, Super Market, Near Milan Cinema, New Moti Nagar, Near Karampura, New Delhi",Karampura,"Karampura, New Delhi",7.714.673.806,2.866.228.784,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,62
307069,Shudh Vaishno Hotel,1,New Delhi,"T 32-34, Super Market, Near Milan Cinema, New Moti Nagar, Karampura, New Delhi",Karampura,"Karampura, New Delhi",7.714.636.557,2.866.223.077,North Indian,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,44
305289,Kumar Samose Wala,1,New Delhi,"2/31, Near Milan Cinema, Karampura, New Delhi",Karampura,"Karampura, New Delhi",7.714.383.926,2.866.439.777,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,187
18376493,Amigo's Deli,1,New Delhi,"B-11, East Arjun Nagar, Near Hedgewar Hospital, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",7.729.406.979,2.865.678.454,"Mughlai, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,11
307989,Ananda Food Express,1,New Delhi,"B-10, Opposite Headgewar Hospital, East Arjun Nagar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",7.729.405.772,2.865.676.424,"North Indian, Chinese",450,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,27
310899,Green Chick Chop,1,New Delhi,"G 4, Plot 15, Saini Enclave Market, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.054.936,286.511.682,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,33
18322591,Khana Vaana,1,New Delhi,"G 2, Rishabh Vihar Main Market, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.027.743,286.534.064,"North Indian, South Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,32
18486915,Momoholic,1,New Delhi,"Shop 13, Plot 25, Parmesh Corporate Tower, Karkardooma Community Centre Tower, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",0,0,"Chinese, Fast Food, Ice Cream",200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,11
302488,Nazeer Foods,1,New Delhi,"Plot 11, G-2-5, Sagar Deep Complex, Saini Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.050.378,286.515.495,"North Indian, Mughlai, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,87
3173,Pind Balluchi,1,New Delhi,"410, Karkardooma Village, Opposite Karkardooma Metro Station, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.047.359,28.649.656,"North Indian, Mughlai",850,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.6,Orange,Average,192
313413,Rumours,1,New Delhi,"21, Hargobind Enclave, Near Karkarduma Metro Station, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.024.918,286.475.149,"North Indian, Chinese, Italian",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average,232
307818,Spice Grill,1,New Delhi,"417, Jagriti Enclave, Near Metro Station, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.070.793,286.520.694,"North Indian, Mughlai, Chinese, Continental",1300,Indian Rupees(Rs.),No,Yes,No,No,3,3.2,Orange,Average,177
310332,Utopia,1,New Delhi,"Plot 7, Karkardooma Community Center, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.303.195,286.486.474,"North Indian, Mediterranean, Continental",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.2,Orange,Average,286
2295,Aroma Rest O Bar,1,New Delhi,"18, Ashish Corporate Tower, Karkardooma Community Centre, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.302.196,286.484.654,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.6,Yellow,Good,306
18361742,Cafe Shloka,1,New Delhi,"183, Jagriti Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.090.365,286.537.039,"Cafe, Italian, Chinese, North Indian",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.5,Yellow,Good,63
303578,Chawla's Tandoori Junction,1,New Delhi,"G-3, Pankaj Plaza 2, Community Center, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.031.754,286.479.181,North Indian,800,Indian Rupees(Rs.),Yes,No,No,No,2,3.5,Yellow,Good,159
18429394,Desi Villa,1,New Delhi,"A 282, Surajmal Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.304.534,286.601.143,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.7,Yellow,Good,28
6705,Kanwarji's,1,New Delhi,"G-1, Sagar Chamber, Saini Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.051.329,286.509.065,"Street Food, Mithai",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,40
18250020,Palomino,1,New Delhi,"11, Jagriti Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.079.592,286.528.252,"North Indian, Mughlai, Continental, Chinese",1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,213
18235498,Raasa The Luxuriate Fine Dine,1,New Delhi,"C-5, Opposite Pushpanjali Medical Centre, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.094.489,28.654.069,"North Indian, Mughlai, Chinese",1150,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,160
300910,Shiv Tikki Wala,1,New Delhi,"Ground Floor, Pramesh Tower, Karkardooma Community Centre, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.023.084,286.492.275,"Street Food, North Indian",250,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,300
18317477,The Barbeque Company,1,New Delhi,"4, Hargovind Enclave, Opposite Shanti Mukund Hospital, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.011.095,286.461.321,"North Indian, Chinese, Continental",1300,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,248
308638,The Wrap Factory,1,New Delhi,"Shop 11, Ground Floor, 5, A Block Market, Surajmal Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.062.599,286.594.593,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,109
1270,Urban Punjab,1,New Delhi,"G-7, Pankaj Plaza 2, Karkardooma Community Center, Opposite Dayanand Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.029.072,286.480.355,"North Indian, Chinese",750,Indian Rupees(Rs.),Yes,No,No,No,2,3.5,Yellow,Good,132
18268715,Classic,1,New Delhi,"G-1, United Plaza, Karkardooma Market, Opposite Hargobind Enclave, Near Metro Pillar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.023.672,286.484.283,"Desserts, Fast Food, Ice Cream",250,Indian Rupees(Rs.),No,No,No,No,1,4,Green,Very Good,95
312518,Goosebumps,1,New Delhi,"House 1, Dayanand Vihar, Opposite HOD, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",773.020.809,286.467.421,"Ice Cream, Desserts",300,Indian Rupees(Rs.),No,Yes,No,No,1,4,Green,Very Good,292
304028,Adyar Ananda Bhavan,1,New Delhi,"18/1, Arya Samaj Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",771.952.884,28.646.476,"South Indian, North Indian, Chinese, Street Food, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,39
7422,Amma Mess,1,New Delhi,"19 & 20, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",771.919.642,286.470.539,"South Indian, North Indian",250,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,68
306096,Amritsari Chaap Corner,1,New Delhi,"5060/1, Sant Nagar, Main Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",7.718.920.413,2.865.456.149,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,92
7450,Aroma Spice,1,New Delhi,"15A/61, WEA, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",7.718.937.848,2.864.779.259,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.4,Orange,Average,51
306106,Boheme Cafe Bar,1,New Delhi,"16-A/1, WEA, Near Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",771.872.922,286.458.903,"North Indian, Chinese, Continental, Italian",1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.2,Orange,Average,142
303963,Cafe Coffee Day,1,New Delhi,"Jhandewalan Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",771.968.947,2.864.590.801,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,21
18124379,Chinese King,1,New Delhi,"Shop 6, 15-A/5, Near Pooja Park, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",771.875.617,286.457.369,"Chinese, North Indian, Mughlai",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,71
310758,Chopsuey,1,New Delhi,"7724, New Market, Near Liberty Cinema, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",771.889.094,286.576.903,"Chinese, North Indian",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,71
309606,Chowringhee,1,New Delhi,"14A/34, China Market, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",771.868.879,286.458.068,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,122
2408,Crossroad Bar and Restaurant,1,New Delhi,"17-A/1, WEA Gurudwara Road, Jessa Ram Hospital, Near Metro Pillar 99, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",771.899.106,286.448.625,"North Indian, Chinese, Mughlai",700,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,39
309560,Domino's Pizza,1,New Delhi,"61/34, 1st Floor, New Rohtak Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",7.719.380.312,2.865.824.145,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,43
